-90.3477 41.534,-90.1733 41.6376
-90.1697 41.6397,-90.1619 41.6446
-90.4949 41.4678,-90.4941 41.4749
-95.8316 40.9016,-95.7981 41.1603
-95.8319 40.9016,-95.7985 41.1603
-95.8198 41.0017,-95.8066 41.045
-95.8195 41.0017,-95.8063 41.0451
-82.6237 40.5678,-82.3876 40.8008
-82.6237 40.5681,-82.3882 40.8012
-89.1564 37.334,-89.1556 37.3767
-89.156 37.334,-89.1546 37.3761
-89.156 37.334,-89.0422 37.5492
-89.1566 37.334,-89.0422 37.5494
-83.3818 34.3112,-83.0636 34.4722
-83.3817 34.311,-83.0637 34.4719
-81.5222 40.4928,-81.4784 40.5853
-80.736 41.1341,-80.6759 41.1483
-88.9953 37.5963,-88.9876 37.6039
-88.9931 37.5963,-88.9882 37.5997
-88.9981 37.5964,-88.9423 37.8621
-88.9984 37.5964,-88.9427 37.8621
-90.1733 41.6376,-90.1697 41.6397
-90.1619 41.6446,-89.6316 41.7657
-85.1784 32.8546,-85.1611 32.8705
-85.1786 32.8547,-85.1614 32.8705
-85.0212 32.6076,-84.9502 32.8691
-85.0216 32.6076,-84.9506 32.8691
-85.1784 32.8546,-85.1611 32.8705
-85.1786 32.8547,-85.1614 32.8705
-85.0212 32.6076,-84.9502 32.8691
-85.0216 32.6076,-84.9506 32.8691
-83.0637 34.4719,-83.0283 34.4838
-83.0636 34.4722,-83.0285 34.4839
-83.0637 34.4719,-83.0283 34.4838
-83.0636 34.4722,-83.0285 34.4839
-84.0596 33.1679,-84.0409 33.2026
-84.0596 33.1679,-84.0409 33.2026
-81.4667 31.3364,-81.3995 31.6442
-81.4669 31.3366,-81.3999 31.6441
-81.4667 31.3364,-81.3995 31.6442
-81.4669 31.3366,-81.3999 31.6441
-71.1699 42.3504,-71.1104 42.3584
-71.17 42.3504,-71.1108 42.3583
-71.0629 42.2776,-71.0427 42.3323
-71.0642 42.2776,-71.0429 42.3336
-71.1699 42.3504,-71.1104 42.3584
-71.17 42.3504,-71.1108 42.3583
-101.846 33.5349,-101.836 33.8273
-101.846 33.5349,-101.836 33.8273
-101.846 33.5368,-101.835 33.8266
-82.9927 33.5021,-82.8252 33.5346
-82.993 33.5022,-82.8246 33.5352
-82.9927 33.5021,-82.8252 33.5346
-82.993 33.5022,-82.8246 33.5352
-92.8542 35.1304,-92.5149 35.2372
-92.8542 35.1307,-92.5148 35.2375
-74.5701 40.1603,-74.424 40.1859
-74.2602 40.156,-74.106 40.1705
-74.26 40.1557,-74.1056 40.1703
-74.5701 40.1603,-74.424 40.1859
-98.196 46.9066,-98.0818 46.913
-98.4392 46.8925,-97.6817 46.9206
-98.4392 46.8923,-97.6818 46.9204
-96.2973 41.0268,-96.1013 41.1906
-96.2969 41.0266,-96.1009 41.1906
-80.7196 35.3628,-80.5624 35.5031
-80.7194 35.3627,-80.5621 35.5031
-97.169 47.9837,-97.0921 48.0777
-97.1695 47.984,-97.0925 48.0776
-97.1912 48.1382,-97.1893 48.1937
-97.1909 48.1329,-97.1889 48.1937
-74.1971 40.6299,-74.1858 40.6357
-74.1858 40.6249,-74.1779 40.6299
-74.1864 40.6251,-74.1777 40.6303
-74.1858 40.6249,-74.1779 40.6299
-74.1971 40.6299,-74.1858 40.6357
-97.0914 47.2388,-97.0105 47.6721
-97.091 47.2388,-97.01 47.6721
-97.0914 47.2388,-97.0105 47.6721
-97.091 47.2388,-97.01 47.6721
-94.7005 41.4931,-94.2416 41.4971
-94.7005 41.4929,-94.2416 41.4968
-94.7005 41.4931,-94.2416 41.4971
-94.7005 41.4929,-94.2416 41.4968
-86.7303 32.7071,-86.5247 33.0693
-86.73 32.7071,-86.5244 33.0693
-83.8329 34.0907,-83.7935 34.1011
-83.8329 34.0907,-83.7935 34.1011
-99.3562 28.032,-99.1782 28.6441
-81.8785 26.3169,-81.7462 26.7699
-81.8793 26.3169,-81.7465 26.7699
-81.8785 26.3169,-81.7462 26.7699
-81.8793 26.3169,-81.7465 26.7699
-85.1773 33.6852,-84.911 33.7246
-85.1765 33.6855,-84.911 33.725
-85.1773 33.6852,-84.911 33.7246
-85.1765 33.6855,-84.911 33.725
-101.391 39.331,-101.204 39.3663
-101.391 39.3312,-101.204 39.3665
-101.391 39.1334,-100.82 39.3665
-101.391 39.1334,-100.821 39.3663
-94.2416 41.4935,-94.2092 41.5035
-94.2416 41.4933,-94.2088 41.5035
-94.2416 41.4935,-94.2092 41.5035
-94.2416 41.4933,-94.2088 41.5035
-83.9599 34.1312,-83.7881 34.3192
-83.9599 34.1312,-83.7881 34.3192
-83.9596 34.1311,-83.7878 34.3211
-83.9599 34.1312,-83.7881 34.3163
-83.7888 34.3192,-83.7882 34.3211
-100.539 35.2268,-100 35.2316
-100.539 35.2266,-100 35.2314
-100.539 35.2268,-100 35.2316
-100.539 35.2266,-100 35.2314
-83.987 39.4613,-83.7272 39.5538
-83.987 39.4617,-83.728 39.5539
-82.7005 32.4181,-82.3922 32.4392
-82.7003 32.4183,-82.3921 32.4394
-82.7005 32.4181,-82.3922 32.4392
-82.7003 32.4183,-82.3921 32.4394
-83.5538 32.5749,-83.2443 32.7589
-83.5541 32.5748,-83.2446 32.7587
-83.5538 32.5749,-83.2443 32.7589
-83.5541 32.5748,-83.2446 32.7587
-93.3095 44.1965,-93.2552 44.544
-72.6426 42.2844,-72.6155 42.415
-69.5931 44.6016,-69.4763 44.6832
-69.593 44.6019,-69.4764 44.6845
-71.3394 41.6521,-70.8523 41.8068
-71.3395 41.652,-70.8521 41.8066
-71.3395 41.7361,-71.2032 41.8066
-71.3394 41.7363,-71.2028 41.8068
-96.5184 32.8765,-96.2972 32.9812
-96.5184 32.8762,-96.2972 32.981
-96.5184 32.8765,-96.2972 32.9812
-96.5184 32.8762,-96.2972 32.981
-97.8514 27.8955,-97.6292 28.1525
-97.6316 27.8955,-97.6292 27.9022
-82.3882 40.8012,-82.1283 40.9217
-82.3876 40.8008,-82.1283 40.9212
-73.7291 42.4825,-73.6701 42.6651
-73.6701 42.4804,-73.6242 42.4841
-73.6701 42.4803,-73.6254 42.4834
-73.6702 42.4804,-73.6242 42.4841
-81.6866 30.7444,-81.5877 31.1181
-81.6863 30.7443,-81.5875 31.1179
-81.6866 30.7444,-81.5877 31.1181
-81.6863 30.7443,-81.5875 31.1179
-73.6254 42.348,-73.4122 42.4803
-73.6242 42.3482,-73.4121 42.4804
-73.6254 42.348,-73.4122 42.4803
-73.6242 42.3482,-73.4121 42.4804
-82.8246 33.4897,-82.6039 33.5044
-82.8252 33.4894,-82.6038 33.5041
-73.5036 44.491,-73.4272 45.0088
-73.5045 44.4908,-73.4293 45.0088
-73.5036 44.491,-73.4272 45.0088
-73.5045 44.4908,-73.4293 45.0088
-83.6515 42.2241,-83.5825 42.2316
-83.6514 42.2242,-83.5825 42.2318
-83.8125 42.2891,-83.81 42.2892
-84.1313 42.2177,-83.5436 42.2998
-84.1313 42.2174,-83.5436 42.2991
-98.4751 32.5038,-98.3767 32.5129
-98.4751 32.5036,-98.3743 32.5129
-81.6977 36.786,-81.3276 36.9004
-81.6975 36.7857,-81.3275 36.9003
-71.6919 44.1095,-71.6762 44.1939
-71.6918 44.1081,-71.6761 44.1941
-72.2812 43.5673,-72.1497 43.6508
-72.2809 43.5677,-72.1508 43.6506
-72.3295 43.5673,-72.1497 43.6508
-72.3296 43.5677,-72.1508 43.6506
-71.8908 43.6867,-71.6421 44.3432
-71.8914 43.6866,-71.6426 44.3433
-71.8904 43.6867,-71.6421 44.3422
-71.8908 43.6866,-71.6426 44.3422
-94.548 37.0098,-94.5147 37.0363
-94.5478 37.01,-94.5147 37.0366
-72.1492 43.5333,-72.1381 43.567
-72.1508 43.5327,-72.1385 43.5677
-72.1497 43.4399,-72.0541 43.5673
-72.1508 43.4394,-72.0542 43.5677
-79.9994 41.1727,-79.7303 41.2042
-82.1107 36.6347,-81.9338 36.7136
-82.1107 36.6348,-81.9342 36.7137
-82.2441 36.5956,-82.2335 36.6003
-82.2417 36.5964,-82.2376 36.5982
-82.1107 36.6348,-81.6977 36.7889
-74.7236 40.6427,-74.4256 40.6626
-74.7238 40.6423,-74.4252 40.6622
-74.646 40.6421,-74.5373 40.732
-74.6449 40.5963,-74.6239 40.6421
-74.6449 40.5963,-74.6239 40.6421
-74.6239 40.5393,-74.5117 40.5963
-74.6253 40.5391,-74.5115 40.597
-74.0852 41.6003,-73.9472 42.1453
-74.0846 41.6004,-73.9469 42.1452
-74.0271 41.9325,-74.0117 41.9431
-74.0272 41.9325,-74.0111 41.9432
-74.0112 41.9325,-74.0111 41.9326
-74.0117 41.9325,-74.0117 41.9326
-74.0248 41.9325,-74.0117 41.9418
-74.0271 41.9426,-74.0264 41.9431
-74.0272 41.9342,-74.0116 41.9432
-122.195 38.9255,-122 39.3852
-81.0513 36.9372,-80.8351 36.9789
-81.0508 36.937,-80.835 36.9788
-81.0513 36.9372,-80.9488 36.9473
-81.0508 36.937,-80.9489 36.9468
-81.0989 36.9468,-81.0508 36.9656
-81.0992 36.9473,-81.0513 36.9659
-81.107 36.8474,-80.86 37.0252
-81.0615 36.9372,-80.9208 36.9598
-81.0574 36.937,-80.9214 36.9569
-80.9208 36.9461,-80.8351 36.9789
-80.9214 36.9459,-80.835 36.9788
-99.9156 46.8642,-99.7513 46.8785
-99.9156 46.8644,-99.7513 46.8787
-100.077 46.8642,-99.4475 46.8807
-100.077 46.8644,-99.4475 46.8809
-100.077 46.8642,-99.4475 46.8807
-100.077 46.8644,-99.4475 46.8809
-99.9172 46.8645,-99.911 46.8645
-77.0852 38.8406,-77.0822 38.8437
-77.0852 38.8404,-77.082 38.8437
-77.1437 38.8134,-77.0977 38.8348
-77.1437 38.8136,-77.0978 38.8349
-77.0462 38.7925,-77.039 38.793
-77.0461 38.7928,-77.039 38.7933
-77.0852 38.8406,-77.0822 38.8437
-77.0852 38.8404,-77.082 38.8437
-77.1437 38.8134,-77.0977 38.8348
-77.1437 38.8136,-77.1287 38.8208
-77.1287 38.8209,-77.0978 38.8349
-80.4184 36.0165,-80.0407 36.0899
-80.4183 36.0163,-80.0407 36.0897
-80.2316 36.0579,-80.1871 36.0652
-80.2317 36.0578,-80.1869 36.065
-80.316 36.0579,-80.0407 36.0899
-80.418 36.0165,-80.0407 36.0897
-122.215 39.3852,-122.193 39.7981
-122.215 39.3852,-122.193 39.7981
-92.2081 34.2463,-92.0971 34.4701
-92.0971 34.1933,-92.0601 34.2463
-92.0956 34.1935,-92.0599 34.2461
-75.1343 39.9485,-75.1187 39.953
-75.1344 39.948,-75.1185 39.9529
-75.1157 39.8616,-75.114 39.8623
-75.1155 39.8614,-75.1133 39.8623
-75.1094 39.8984,-75.1092 39.8987
-75.1343 39.8987,-75.1094 39.953
-75.1344 39.8964,-75.1084 39.9529
-75.1295 39.9028,-75.1155 39.9053
-75.1296 39.9028,-75.1159 39.9052
-75.1343 39.9525,-75.1316 39.953
-75.1344 39.9524,-75.1317 39.9529
-79.88 35.9879,-79.8619 35.9999
-79.803 36.0334,-79.7768 36.0433
-79.8016 36.033,-79.7759 36.0437
-79.8752 35.9904,-79.8618 35.9996
-80.0407 36.032,-79.5392 36.0977
-79.88 35.9879,-79.8619 35.9999
-79.803 36.0334,-79.7768 36.0433
-79.8016 36.033,-79.7759 36.0437
-79.8752 35.9904,-79.8618 35.9996
-79.6672 36.0579,-79.5392 36.063
-79.6682 36.0577,-79.5392 36.0628
-79.803 36.0334,-79.7768 36.0433
-79.8016 36.033,-79.7759 36.0437
-79.6956 36.0495,-79.6842 36.0846
-79.6962 36.0526,-79.6853 36.0854
-79.8616 36.0435,-79.839 36.0489
-90.1942 38.6179,-90.1826 38.6217
-90.3189 38.5983,-90.186 38.6456
-90.1898 38.6179,-90.1826 38.62
-77.3986 37.5457,-77.3953 37.5495
-77.3982 37.5467,-77.3958 37.5494
-77.4699 37.5508,-77.4382 37.5821
-87.9849 38.162,-87.6885 38.2285
-87.9848 38.1622,-87.6885 38.2287
-106.449 39.6083,-106.447 39.6089
-88.9882 37.3353,-88.7809 37.5963
-88.9876 37.3353,-88.7803 37.5963
-89.0422 37.5494,-88.9984 37.5964
-89.0422 37.5492,-88.9981 37.5964
-85.6597 41.7399,-85.1966 41.7569
-85.6597 41.7399,-85.1966 41.7569
-85.6597 41.7399,-85.1966 41.7569
-85.6597 41.7396,-85.1966 41.7567
-82.5355 35.4362,-82.5327 35.4398
-82.5355 35.4362,-82.5327 35.4398
-116.194 43.3651,-115.975 43.5653
-116.194 43.3646,-115.975 43.5649
-116.197 43.3651,-115.975 43.5665
-116.197 43.3646,-115.975 43.5663
-116.194 43.3651,-115.975 43.5653
-116.194 43.3646,-115.975 43.5649
-116.474 43.5649,-116.194 43.5972
-116.474 43.5933,-116.355 43.5969
-116.474 43.5936,-116.355 43.5972
-116.474 43.3651,-115.975 43.5975
-116.474 43.3646,-115.975 43.5972
-116.284 43.6009,-116.211 43.6192
-88.0958 40.4881,-87.9051 41.0029
-80.7481 41.1279,-80.7368 41.134
-80.7466 41.127,-80.736 41.1341
-80.8378 40.9113,-80.5193 41.1101
-80.8379 40.9112,-80.5193 41.1098
-81.0024 41.1001,-80.8379 41.1101
-81.0024 41.0999,-80.8379 41.1098
-80.8381 41.1098,-80.8379 41.1101
-80.8654 41.1101,-80.8378 41.1343
-80.865 41.1101,-80.8378 41.1343
-80.8378 41.1101,-80.7368 41.134
-80.8379 41.1098,-80.736 41.1341
-80.7569 41.1237,-80.7498 41.1247
-80.7498 40.9588,-80.6254 41.1271
-80.7533 40.9588,-80.6252 41.128
-80.865 40.9113,-80.5193 41.1343
-80.8654 40.9112,-80.5193 41.1343
-80.6725 41.0875,-80.6501 41.1006
-80.6725 41.0874,-80.6503 41.1005
-80.6503 41.0645,-80.6254 41.0874
-80.6501 41.0642,-80.6252 41.0875
-99.143 35.4654,-98.6233 35.5365
-99.1427 35.4654,-98.6233 35.5363
-92.4119 37.7679,-92.023 37.8668
-93.8003 40.8992,-93.7771 41.1621
-93.7997 40.8992,-93.7769 41.1621
-86.5385 31.9637,-86.4083 32.209
-86.5392 31.9637,-86.4083 32.21
-95.017 38.7384,-94.6583 39.044
-95.0174 38.7384,-94.6588 39.044
-94.7476 38.939,-94.693 39.0149
-94.7476 38.9394,-94.6933 39.0149
-94.7124 38.9777,-94.693 39.0149
-94.708 38.9826,-94.6933 39.0149
-94.6671 39.0417,-94.6583 39.044
-94.6729 39.0413,-94.6588 39.044
-94.7896 38.9307,-94.608 39.0436
-94.7892 38.9309,-94.608 39.0436
-94.6769 39.0397,-94.6735 39.0441
-94.6759 39.039,-94.6705 39.0441
-94.8841 38.8113,-94.8836 38.8115
-86.0109 32.3807,-85.5653 32.5285
-86.011 32.3809,-85.5656 32.5286
-113.522 42.5698,-113.176 42.6043
-113.532 42.5694,-113.176 42.6046
-103.155 39.2728,-102.874 39.2936
-103.155 39.2725,-102.874 39.2933
-103.155 39.2725,-102.049 39.3296
-103.155 39.2728,-102.049 39.3298
-80.7424 36.4398,-80.5382 36.4982
-80.7414 36.44,-80.543 36.5039
-80.8257 36.2503,-80.7423 36.5616
-80.8254 36.2503,-80.7407 36.5617
-97.6214 38.1736,-97.4461 38.6089
-97.6214 38.1736,-97.4461 38.6089
-97.6219 38.1736,-97.4465 38.6089
-93.4994 42.6143,-93.3499 42.9079
-81.944 32.2167,-81.5267 32.3344
-81.9443 32.2166,-81.5272 32.3336
-81.944 32.2167,-81.5267 32.3344
-81.9443 32.2166,-81.5272 32.3336
-100.821 39.1236,-100.812 39.1334
-100.82 39.124,-100.812 39.1334
-97.2536 31.2923,-97.0902 31.8374
-97.2538 31.2921,-97.0905 31.8374
-97.128 31.5403,-97.0902 31.8374
-97.1278 31.5416,-97.0905 31.8374
-108.301 39.1602,-108.281 39.1824
-82.2282 32.3344,-81.944 32.3828
-82.2287 32.3336,-81.9443 32.3822
-82.2282 32.3344,-81.944 32.3828
-82.2287 32.3336,-81.9443 32.3822
-82.2282 32.3344,-81.944 32.3828
-82.2287 32.3336,-81.9443 32.3822
-90.2236 38.4783,-90.2199 38.4862
-90.2242 38.4785,-90.2202 38.4864
-86.3349 32.3273,-86.3212 32.3515
-86.3347 32.3272,-86.321 32.3516
-86.4083 32.21,-86.3212 32.4306
-86.4083 32.209,-86.321 32.4306
-86.3369 32.3113,-86.3347 32.3272
-86.3372 32.3114,-86.3349 32.3273
-104.15 40.2319,-103.584 40.2715
-104.15 40.2321,-103.584 40.2718
-104.045 40.2423,-103.881 40.2542
-104.045 40.2426,-103.881 40.2542
-104.056 40.2423,-103.881 40.2542
-104.056 40.2426,-103.881 40.2542
-104.15 40.2321,-103.471 40.3344
-104.15 40.2319,-103.471 40.3339
-101.919 34.7481,-101.838 35.1829
-101.919 34.7481,-101.838 35.1829
-101.919 35.0282,-101.838 35.1829
-101.919 35.0267,-101.838 35.1829
-101.919 35.0282,-101.838 35.1829
-101.919 35.0267,-101.838 35.1829
-77.4623 37.68,-77.448 37.8902
-77.4621 37.6802,-77.4477 37.8903
-77.4306 37.5604,-77.2953 37.6533
-77.4304 37.5604,-77.2963 37.6526
-102.652 40.8658,-102.19 41.0023
-102.652 40.8654,-102.19 41.0023
-92.7664 41.6947,-92.2998 41.6967
-92.7664 41.6945,-92.2998 41.6965
-83.2832 41.3504,-82.844 41.4579
-83.3907 41.4767,-83.3385 41.5005
-83.2836 41.3502,-82.844 41.4579
-83.3912 41.4765,-83.3385 41.5005
-83.2832 41.3504,-82.844 41.4579
-83.3907 41.4767,-83.3385 41.5005
-83.2836 41.3502,-82.844 41.4579
-83.3912 41.4765,-83.3385 41.5005
-83.2832 41.3504,-82.844 41.4579
-83.3907 41.4767,-83.3385 41.5005
-83.2836 41.3502,-82.844 41.4579
-83.3912 41.4765,-83.3385 41.5005
-86.473 36.8171,-86.1151 37.0572
-86.4727 36.8171,-86.1152 37.057
-84.208 40.1949,-84.1588 40.4824
-84.2083 40.1949,-84.1591 40.4824
-93.4951 41.6612,-93.3485 41.6807
-93.4946 41.6619,-93.3485 41.681
-93.7803 41.512,-93.5694 41.8632
-93.78 41.512,-93.5691 41.8632
-93.5218 41.6599,-93.4951 41.6619
-93.522 41.6601,-93.4946 41.6622
-93.7771 41.5921,-93.5777 41.6527
-93.7775 41.5923,-93.5799 41.6529
-93.7906 41.5921,-93.7771 41.5921
-93.7775 41.5921,-93.7771 41.5921
-93.7874 41.1621,-93.7785 41.512
-93.7871 41.1621,-93.7783 41.512
-81.4069 32.1148,-81.3656 32.1376
-81.4068 32.1149,-81.3653 32.1378
-81.1596 32.2298,-81.1515 32.2357
-81.1593 32.2297,-81.1512 32.2356
-81.4069 32.1148,-81.3656 32.1376
-81.4068 32.1149,-81.3653 32.1378
-81.1596 32.2298,-81.1515 32.2357
-81.1593 32.2297,-81.1512 32.2356
-81.652 41.1297,-81.6254 41.2589
-81.5643 41.0598,-81.5096 41.0626
-81.6415 41.2524,-81.3919 41.2775
-81.642 41.2519,-81.3919 41.2775
-81.6857 41.2009,-81.5112 41.3501
-81.5656 41.0245,-81.5064 41.0354
-81.509 41.2656,-81.392 41.3501
-81.5103 41.2653,-81.3919 41.3501
-81.6415 41.2524,-81.4899 41.2775
-81.4895 41.2529,-81.3919 41.2578
-81.642 41.2519,-81.3919 41.2775
-81.5875 31.1179,-81.4667 31.3364
-81.5877 31.1181,-81.4669 31.3366
-81.5875 31.1179,-81.4667 31.3364
-81.5877 31.1181,-81.4669 31.3366
-88.3671 39.1711,-88.0108 39.3105
-89.0062 40.6645,-89.0059 40.6649
-84.3148 39.061,-84.2627 39.2382
-82.1283 40.9217,-82.0303 40.9907
-82.1283 40.9217,-82.0303 40.9907
-82.1283 40.9212,-82.0296 40.9907
-81.3995 31.6442,-81.3548 31.8296
-81.3999 31.6441,-81.355 31.8297
-81.3995 31.6442,-81.3548 31.8296
-81.3999 31.6441,-81.355 31.8297
-84.8625 33.1756,-84.8132 33.2234
-84.8625 33.175,-84.8128 33.2234
-84.8625 33.1756,-84.8132 33.2234
-84.8625 33.175,-84.8128 33.2234
-84.9628 32.4045,-84.9243 32.6076
-84.9628 32.4045,-84.9243 32.6076
-83.7448 32.5319,-83.7385 32.6922
-83.7445 32.5319,-83.7382 32.6922
-83.7448 32.5319,-83.7385 32.6922
-83.7445 32.5319,-83.7382 32.6922
-112.411 42.6609,-112.212 42.8402
-112.411 42.6609,-112.211 42.8396
-112.411 42.6609,-112.212 42.84
-112.411 42.6609,-112.211 42.8396
-112.411 42.8396,-112.411 42.8398
-112.212 42.5021,-112.17 42.6609
-112.211 42.5018,-112.169 42.6609
-71.2112 42.6187,-71.1762 42.7437
-71.1747 42.6017,-71.1709 42.6147
-71.175 42.602,-71.1712 42.6146
-71.0701 42.5243,-71.061 42.5269
-71.0699 42.5243,-71.0616 42.5267
-71.0701 42.5243,-71.061 42.5269
-71.0699 42.5243,-71.0616 42.5267
-71.2293 42.6442,-70.8939 42.8619
-71.2288 42.644,-70.892 42.8646
-71.0701 42.5243,-71.061 42.5269
-71.0699 42.5243,-71.0616 42.5267
-71.2293 42.6442,-70.8939 42.8619
-71.2288 42.644,-70.892 42.8646
-81.9695 41.4672,-81.8612 41.4764
-81.516 41.3542,-81.5079 41.3994
-81.5168 41.3568,-81.5088 41.3992
-81.5122 41.3501,-81.509 41.3542
-81.5139 41.3501,-81.5103 41.3568
-70.2553 43.6804,-70.2532 43.6827
-70.2552 43.6807,-70.2536 43.6825
-70.2563 43.6746,-70.2562 43.677
-70.2566 43.6751,-70.2565 43.6778
-70.3016 43.7228,-70.2303 43.7345
-70.3585 43.6185,-69.9936 43.9316
-70.3528 43.6237,-69.9932 43.9313
-81.9695 41.4672,-81.8837 41.4758
-70.3016 43.7228,-70.2303 43.7345
-70.7663 43.0927,-70.413 43.5651
-70.7664 43.0928,-70.4132 43.5652
-70.7663 43.0927,-70.413 43.5651
-70.7664 43.0928,-70.4132 43.5652
-96.5083 31.8739,-96.3399 32.2658
-96.5082 31.874,-96.3397 32.2659
-96.5082 32.0742,-96.4388 32.2659
-96.5083 32.0744,-96.4391 32.2658
-86.6031 37.3928,-86.1023 37.5514
-86.6036 37.3929,-86.1024 37.5516
-95.4355 36.3794,-95.2708 36.5102
-87.6885 38.1619,-87.578 38.1679
-87.5238 38.1651,-87.5044 38.1663
-87.4793 37.9728,-87.4501 38.1654
-87.5561 37.9358,-87.4506 37.9526
-87.554 37.9357,-87.4506 37.9524
-87.554 37.9399,-87.5438 37.9456
-87.5561 37.9401,-87.5437 37.9472
-86.8077 33.0693,-86.7303 33.3717
-86.8075 33.0693,-86.73 33.3723
-83.764 32.0294,-83.7402 32.2903
-83.7637 32.0294,-83.7398 32.2903
-84.1313 40.6576,-83.8803 40.8845
-84.1316 40.6576,-83.8803 40.8848
-83.764 32.0294,-83.7402 32.2903
-83.7637 32.0294,-83.7398 32.2903
-96.4412 35.3859,-96.0876 35.4317
-96.4412 35.3861,-96.0876 35.4319
-96.2996 35.4225,-96.0876 35.4319
-96.2997 35.4222,-96.0876 35.4317
-96.1232 35.4275,-96.0876 35.4317
-96.1232 35.4278,-96.0876 35.4319
-75.3098 39.8045,-75.153 39.8607
-75.38 39.7481,-75.1157 39.8616
-75.1133 39.8623,-75.1131 39.8624
-85.1614 32.8705,-84.8625 33.1756
-85.1611 32.8705,-84.8625 33.175
-84.965 32.8691,-84.9467 33.048
-84.9654 32.8691,-84.9471 33.0422
-85.1614 32.8705,-84.8625 33.1756
-85.1611 32.8705,-84.8625 33.175
-84.965 32.8691,-84.9467 33.048
-84.9654 32.8691,-84.9471 33.0422
-101.848 34.3128,-101.732 34.7481
-101.745 34.3128,-101.732 34.3425
-101.848 34.5815,-101.794 34.726
-101.743 34.3128,-101.732 34.3379
-101.847 34.5746,-101.793 34.7195
-112.127 46.5692,-111.896 47.1329
-112.128 46.5692,-111.896 47.1331
-112.128 46.5911,-111.999 47.0177
-112.127 46.5911,-111.998 47.0168
-102.19 41.0023,-102.142 41.0336
-102.19 41.0023,-102.151 41.0289
-102.41 41.0543,-102.41 41.0545
-83.6992 33.6051,-83.6744 33.6093
-83.6993 33.6053,-83.6742 33.6096
-83.6992 33.6051,-83.6744 33.6093
-74.3317 40.8669,-74.2665 40.8944
-74.1563 40.6956,-74.1192 40.7084
-74.1565 40.7079,-74.156 40.7081
-98.3743 32.5129,-98.0643 32.6384
-98.3767 32.5129,-98.0643 32.6388
-98.3743 32.5129,-98.0643 32.6384
-113.039 46.524,-112.818 46.6133
-117.348 33.9867,-117.347 33.9883
-117.216 33.7542,-117.189 33.7839
-117.353 33.9883,-117.348 33.9912
-84.0311 34.0433,-83.9596 34.1311
-84.032 34.0438,-83.9599 34.1312
-82.6038 33.4963,-82.4005 33.5141
-82.6039 33.4966,-82.4006 33.5143
-82.6038 33.4963,-82.4005 33.5141
-82.6039 33.4966,-82.4006 33.5143
-120.914 45.6352,-120.649 45.7311
-120.914 45.6352,-120.649 45.7311
-83.2177 32.4339,-82.7005 32.5681
-83.2179 32.4341,-82.7003 32.5684
-83.2177 32.4339,-82.7005 32.5681
-83.2179 32.4341,-82.7003 32.5684
-83.2177 32.4339,-82.7005 32.5681
-83.2179 32.4341,-82.7003 32.5684
-119.387 45.8009,-119.321 45.9314
-119.391 45.7989,-119.389 45.7997
-84.4015 33.5491,-84.2846 33.6483
-84.4011 33.5491,-84.2839 33.6482
-84.4583 33.6238,-84.453 33.642
-84.4583 33.6234,-84.453 33.6417
-84.4584 33.6161,-84.3701 33.648
-84.4584 33.6164,-84.3704 33.648
-84.4015 33.5491,-84.2846 33.6483
-84.4011 33.5491,-84.2839 33.6482
-84.4583 33.6238,-84.453 33.642
-84.4583 33.6234,-84.453 33.6417
-84.4584 33.6161,-84.3701 33.648
-84.4584 33.6164,-84.3704 33.648
-84.3178 33.549,-84.2684 33.6472
-84.3178 33.549,-84.2684 33.6472
-84.3183 33.549,-84.2689 33.6472
-83.2696 33.5341,-82.9927 33.5499
-83.2696 33.5344,-82.993 33.5501
-83.2696 33.5341,-82.9927 33.5499
-83.2696 33.5344,-82.993 33.5501
-84.2839 33.2983,-84.1121 33.5491
-84.2846 33.2983,-84.1124 33.5491
-84.2839 33.2983,-84.1121 33.5491
-84.2846 33.2983,-84.1124 33.5491
-84.2687 33.5404,-84.2657 33.549
-84.2687 33.5404,-84.2657 33.549
-90.3123 43.641,-89.8117 43.9418
-90.3123 43.641,-89.8113 43.9432
-90.3123 43.641,-89.8117 43.9418
-90.3123 43.641,-89.8113 43.9432
-89.8136 43.5385,-89.5996 43.641
-89.8142 43.5381,-89.5996 43.641
-89.8136 43.5385,-89.5996 43.641
-89.8142 43.5381,-89.5996 43.641
-98.485 38.8481,-98.0623 38.8709
-98.485 38.8479,-98.0613 38.871
-98.485 38.8481,-98.0623 38.8709
-74.123 40.7421,-74.1018 40.7758
-74.123 40.7421,-74.1018 40.7758
-74.1192 40.686,-74.0692 40.7007
-74.1192 40.6929,-74.1103 40.6956
-73.93 40.7784,-73.9189 40.7989
-73.93 40.7784,-73.9189 40.7989
-83.6739 41.0263,-83.6684 41.0586
-83.6741 41.0262,-83.6686 41.0586
-83.8803 40.8845,-83.6496 41.1677
-83.8803 40.8848,-83.6499 41.1677
-97.1596 33.727,-97.1298 34.071
-97.1598 33.7271,-97.1304 34.071
-97.1596 33.727,-97.1455 33.7381
-97.1598 33.7271,-97.1459 33.7384
-83.6152 41.5382,-83.603 41.5502
-83.6158 41.538,-83.6034 41.5503
-83.6828 41.5322,-83.6288 41.5453
-83.6825 41.5327,-83.6282 41.5455
-83.6543 41.1677,-83.5395 41.6179
-83.6546 41.1677,-83.5396 41.6179
-83.6066 41.5101,-83.4146 41.5801
